Sat Apr 25 09:29:36 +0000 2015,591896832856363008,2842054813,"Found this online , worth sharing Kathmandu .",1
Sat Apr 25 09:29:36 +0000 2015,591896833330323456,2444059646,Indian Army Everest expedition team along with Sherpas are safe .,1
Sat Apr 25 09:29:36 +0000 2015,591896833837764608,403967623,Emergency helpline numbers for Nepal .,1
Sat Apr 25 09:29:37 +0000 2015,591896834987003904,433213877,ozens of people with injuries brought to main hospital in central Kathmandu .,1
Sat Apr 25 09:29:38 +0000 2015,591896840234078209,19808452,India AFC-130 Hercules on stand by .,1
Sat Apr 25 09:29:38 +0000 2015,591896840234078209,19808452,"Team of doctors , NDRF , JCBs , food , water , medicines being put together to send to Nepal .",1
Sat Apr 25 09:29:38 +0000 2015,591896841102340097,2620522914,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:29:51 +0000 2015,591896896651800576,283968635,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:29:51 +0000 2015,591896897633267712,67141537,Thought and prayers for the people of nepal .,2
Sat Apr 25 09:29:52 +0000 2015,591896900598517760,2444059646,Reports that the Indian Army team on a SwachhBharat mission on Everest is safe .,1
Sat Apr 25 09:29:52 +0000 2015,591896901101850625,422646060,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:29:54 +0000 2015,591896907552665600,441636351,MEA opens 24 hour Control Room for queries regarding tragic NepalEarthquake .,2
Sat Apr 25 09:29:54 +0000 2015,591896907552665600,441636351,"Numbers , +91 11 2301 2113 +91 11 2301 4104 +91 11 2301 7905 .",2
Sat Apr 25 09:29:56 +0000 2015,591896914699759616,198017141,A heart breaking photo from Nepal Earthquake by EPA .,2
Sat Apr 25 09:29:56 +0000 2015,591896915891064833,3129979166,"SeveRe Loss In Nepal , Massive Earthquake .",2
Sat Apr 25 09:29:56 +0000 2015,591896918634188800,82155383,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:29:57 +0000 2015,591896919615541248,1121124235,"Found this online , worth sharing Kathmandu .",1
Sat Apr 25 09:29:58 +0000 2015,591896925705613312,18527352,Hope someone sets up something like for NepalEarthquake soon .,2
Sat Apr 25 09:30:01 +0000 2015,591896936526942209,146728288,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:30:03 +0000 2015,591896945905405952,86902376,Prayers for all those who are affected due to earthquake .,2
Sat Apr 25 09:30:03 +0000 2015,591896945905405952,86902376,May God bless you all .,2
Sat Apr 25 09:30:04 +0000 2015,591896948606574593,278030515,6 NDRF teams leave for Nepal and 5 NDRF teams leave for North Bihar .,1
Sat Apr 25 09:30:04 +0000 2015,591896949575405568,1449000710,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:30:04 +0000 2015,591896951542579200,97693338,Indian Army Everest expedition team along with Sherpas are safe .,1
Sat Apr 25 09:30:05 +0000 2015,591896954382123008,100931456,"Indian embassy in Nepal , s emergency numbers 00977-9851107021 00977-9851135141 .",1
Sat Apr 25 09:30:05 +0000 2015,591896955434831873,11849832,Cant get hold of friends in Nepal now .,1
Sat Apr 25 09:30:06 +0000 2015,591896958714785793,140637899,Prayers for all effected by the earthquake .,2
Sat Apr 25 09:30:06 +0000 2015,591896958777724928,3132177564,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:30:07 +0000 2015,591896961801945088,189254142,Hoping that search & rescue dog teams from around the world are sent as fast as possible !,2
Sat Apr 25 09:30:07 +0000 2015,591896962439352321,347228863,"Nature more powerful than the most powerful weapon , prayers for those affected by the NepalEarthquake !!!",2
Sat Apr 25 09:30:09 +0000 2015,591896969376727040,145159136,"Helpline numbers For NepalEarthquake , Please retweet friends , God please save the people .",2
Sat Apr 25 09:30:09 +0000 2015,591896969565446144,95226818,7 Steps to Earthquake Safety- NepalEarthquake aftershocks will be felt for a few days .,1
Sat Apr 25 09:30:09 +0000 2015,591896972392570880,749753575,| 10 people feared dead in Bihar after severe earthquake .,1
Sat Apr 25 09:30:10 +0000 2015,591896975093723136,337701221,"Massive devastation likely in temple town , reports .",1
Sat Apr 25 09:30:10 +0000 2015,591896976079200256,1137173395,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:30:11 +0000 2015,591896978788749313,67285790,My prayers are with all those affected for their safety .,2
Sat Apr 25 09:30:12 +0000 2015,591896983696113664,1116439430,Indian army and air force on standby to rush to Nepal if needed says MoD .,2
Sat Apr 25 09:30:12 +0000 2015,591896985172480001,135092917,"Avalanche warning issued , Mount Everest base camp shutdown .",1
Sat Apr 25 09:30:12 +0000 2015,591896985185095680,15820486,"My parents are now in Pokhra , unable to reach them .",2
Sat Apr 25 09:30:12 +0000 2015,591896985185095680,15820486,Can someone share a local contact number ?,2
Sat Apr 25 09:30:14 +0000 2015,591896992424398849,1498423118,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:30:14 +0000 2015,591896994173452289,3132177564,Tremors again felt in Nepal | teams to leave for Nepal shortly .,1
Sat Apr 25 09:30:15 +0000 2015,591896997533122560,56085055,"Found this online , worth sharing Kathmandu .",1
Sat Apr 25 09:30:15 +0000 2015,591896998028054528,1606269362,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:30:17 +0000 2015,591897003124109312,3134710376,Patience and prayer are two of the best antidotes to the trials we face daily .,2
Sat Apr 25 09:30:28 +0000 2015,591897052583333889,2152646478,Indian Army Everest expedition team along with Sherpas are safe .,1
Sat Apr 25 09:30:29 +0000 2015,591897054474936320,2239041061,all numbers are not working where are you !!!,2
Sat Apr 25 09:30:30 +0000 2015,591897058124038144,137695169,Emergency phone numbers for Nepal earthquake .,1
Sat Apr 25 09:30:30 +0000 2015,591897058178568194,76585601,7.9 mag initiated big aftershocks .,1
Sat Apr 25 09:30:31 +0000 2015,591897065195577344,1297279376,2 Chinese citizens reportedly killed in Nepalearthquake .,1
Sat Apr 25 09:30:32 +0000 2015,591897068441968641,30816133,A dark day to remember NepalEarthquake .,1
Sat Apr 25 09:30:33 +0000 2015,591897072724418561,2772877116,I hope there will be no more devastating aftershocks .,2
Sat Apr 25 09:30:34 +0000 2015,591897076230975489,1096566492,Pashupati Nath Temple is safe .,1
Sat Apr 25 09:30:35 +0000 2015,591897078546059264,359201139,Horrifying than a Scifi movie Pray for the victims .,2
Sat Apr 25 09:30:36 +0000 2015,591897084795617281,431143812,pictures from Americans in Kathmandu .,1
Sat Apr 25 09:30:38 +0000 2015,591897093939171329,127493575,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:30:39 +0000 2015,591897098385108992,2444059646,"Pls share n spread , the contact numbers for Nepal , helplines .",1
Sat Apr 25 09:30:40 +0000 2015,591897101572960256,238140979,Horrifying than a Scifi movie Pray for the victims .,2
Sat Apr 25 09:30:42 +0000 2015,591897110116728832,509755910,I can't believe the Dharara and DurbarSquare are gone .,2
Sat Apr 25 09:30:43 +0000 2015,591897114629648384,26193881,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:30:44 +0000 2015,591897116928159745,274935923,List of doctors and hospitals in Nepal Please Share !,2
Sat Apr 25 09:30:44 +0000 2015,591897118391996416,2946162816,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:30:45 +0000 2015,591897120258437120,1540371678,| Follow LIVE updates from GROUND ZERO at .,1
Sat Apr 25 09:30:46 +0000 2015,591897126478614529,222699194,Still feeling regular aftershocks of NepalEarthquake in patna .,2
Sat Apr 25 09:30:46 +0000 2015,591897127338508288,87060146,My prayer with Quake Victim and Failed There families .,2
Sat Apr 25 09:30:47 +0000 2015,591897131004219392,2719045110,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:30:47 +0000 2015,591897132182962176,512328705,Early morning woke up with such a sad news .,2
Sat Apr 25 09:30:47 +0000 2015,591897132182962176,512328705,to those who lose life during earthquake .,2
Sat Apr 25 09:30:48 +0000 2015,591897136184201217,183247592,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:30:48 +0000 2015,591897136557649920,61481674,Can anyone confirm if the Boudhanath Stupa in Kathmandu Nepal has been damaged in the Earthquake ?,2
Sat Apr 25 09:30:50 +0000 2015,591897141150257152,3062718194,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:30:51 +0000 2015,591897147076792320,356677174,Indian Army Everest expedition team along with Sherpas are safe .,1
Sat Apr 25 09:30:51 +0000 2015,591897148821635072,203715071,Beautiful of Nepal before NepalEarthquake .,1
Sat Apr 25 09:30:53 +0000 2015,591897153821216768,114405668,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:30:53 +0000 2015,591897156589518848,269207401,"Dozens trapped inside collapsed Dharahara tower , local media .",1
Sat Apr 25 09:30:54 +0000 2015,591897159877857281,23940215,Feeling hurt with the news of NepalEarthquake God give strength to all who have lost near and dear ones .,2
Sat Apr 25 09:30:54 +0000 2015,591897160871841792,22591671,"Really sad to know about earthquake disaster in Nepal , Hope people find their strength !",2
Sat Apr 25 09:30:55 +0000 2015,591897162922991616,344802470,"Hud potres v NepalEarthquake , via .",1
Sat Apr 25 09:30:55 +0000 2015,591897163426213888,189798516,"Don't tease nature , it will tease u in dirty manner , save mother earth , grow more tree , my condolence with them all .",2
Sat Apr 25 09:30:55 +0000 2015,591897165233922048,2176638673,"Pls share n spread , the contact numbers for Nepal , helplines .",1
Sat Apr 25 09:30:56 +0000 2015,591897167586951168,2862039604,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:30:57 +0000 2015,591897173500952576,2363527993,7.5 magnitude earthquake strikes in Nepal .,1
Sat Apr 25 09:30:58 +0000 2015,591897177221271552,2230949132,6 NDRF teams leave for Nepal and 5 NDRF teams leave for North Bihar .,1
Sat Apr 25 09:30:58 +0000 2015,591897177389076480,195249327,Emergency numbers for Nepalquake NepalEarthquake .,1
Sat Apr 25 09:31:01 +0000 2015,591897190877925376,569988514,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:31:02 +0000 2015,591897191603511298,2479061444,Indian Army Everest expedition team along with Sherpas are safe .,1
Sat Apr 25 09:31:02 +0000 2015,591897193377726465,19808452,Google just launched a Person Finder instance to help track missing persons for the Nepalearthquake --> .,1
Sat Apr 25 09:31:03 +0000 2015,591897196171169793,589330400,"For ppl who don't know , Saturday is the weekly off day in Nepal not Sunday .",2
Sat Apr 25 09:31:03 +0000 2015,591897196171169793,589330400,So it struck when people were home not away .,2
Sat Apr 25 09:31:03 +0000 2015,591897199614627840,169430165,I cant believe more than 100 people dead in NepalEarthquake .,2
Sat Apr 25 09:31:03 +0000 2015,591897199614627840,169430165,I hope the count stops soon .,2
Sat Apr 25 09:31:03 +0000 2015,591897199727906817,397440203,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:31:15 +0000 2015,591897247337422849,75535725,MEA opens 24 hour Control Room for queries regarding tragic NepalEarthquake .,2
Sat Apr 25 09:31:15 +0000 2015,591897247337422849,75535725,"No , +91 11 2301 2113 +91 11 2301 4104 +91 11 2301 7905 .",2
Sat Apr 25 09:31:15 +0000 2015,591897249145229312,136911165,Looks like major parts of khatmandu has been entirely smashed .,2
Sat Apr 25 09:31:18 +0000 2015,591897260914511873,2784049228,Horrifying than a Scifi movie Pray for the victims .,2
Sat Apr 25 09:31:18 +0000 2015,591897262428659712,168976061,| 10 people feared dead in Bihar after severe earthquake .,1
Sat Apr 25 09:31:20 +0000 2015,591897269676421120,478034577,Horrifying than a Scifi movie Pray for the victims .,2
Sat Apr 25 09:31:22 +0000 2015,591897278291451904,2799918536,"reports , devastation in kathmandu due to major earthquake .",1
Sat Apr 25 09:31:23 +0000 2015,591897279600013312,147896060,"Found this online , worth sharing Kathmandu .",1
Sat Apr 25 09:31:23 +0000 2015,591897283068829696,2728145823,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:31:24 +0000 2015,591897284658401280,79386248,Indian Army Everest expedition team along with Sherpas are safe .,1
Sat Apr 25 09:31:26 +0000 2015,591897295571931137,2979320498,Horrifying than a Scifi movie Pray for the victims .,2
Sat Apr 25 09:31:27 +0000 2015,591897297325166592,17516619,"I am in Nepal and fine , in Pokhara .",2
Sat Apr 25 09:31:27 +0000 2015,591897297325166592,17516619,We felt the earthquake very strongly for 2-2min30 .,2
Sat Apr 25 09:31:28 +0000 2015,591897300600913920,3040337349,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:31:28 +0000 2015,591897302857486336,3156114866,Horrifying than a Scifi movie Pray for the victims .,2
Sat Apr 25 09:31:29 +0000 2015,591897305667608576,80511569,Emergency phone numbers for Nepal earthquake .,1
Sat Apr 25 09:31:30 +0000 2015,591897310881189888,97063818,Dharara tower before & after earthquake in Nepal .,1
Sat Apr 25 09:31:31 +0000 2015,591897315822084097,2620052996,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:31:31 +0000 2015,591897315872378880,751694654,Indian Army Everest expedition team along with Sherpas are safe .,1
Sat Apr 25 09:31:32 +0000 2015,591897318367989760,3007118714,Ya Allah please save all people in nepal .,1
Sat Apr 25 09:31:36 +0000 2015,591897334247624704,2375276990,"Cause , measurement , classification , All you need to know about earthquakes .",2
Sat Apr 25 09:31:36 +0000 2015,591897336529432576,1857833808,"MEAIndia , MEA opens 24 hour Control Room for queries regarding tragic NepalEarthquake .",2
Sat Apr 25 09:31:36 +0000 2015,591897336529432576,1857833808,+91 11 2301 2113 +91 11 2301 4104 +91 11 2301 7905 .,2
Sat Apr 25 09:31:37 +0000 2015,591897341755404288,2198579185,6 NDRF teams leave for Nepal and 5 NDRF teams leave for North Bihar .,1
Sat Apr 25 09:31:37 +0000 2015,591897341847736320,621886884,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:31:38 +0000 2015,591897342426484736,528039191,| 10 people feared dead in Bihar after severe earthquake .,1
Sat Apr 25 09:31:39 +0000 2015,591897348881559552,238018828,MEA opens 24 hour Control Room for queries regarding tragic NepalEarthquake .,2
Sat Apr 25 09:31:39 +0000 2015,591897348881559552,238018828,"Numbers , +91 11 2301 2113 +91 11 2301 4104 +91 11 2301 7905 .",2
Sat Apr 25 09:31:39 +0000 2015,591897349854662659,1622846376,| 10 people feared dead in Bihar after severe earthquake .,1
Sat Apr 25 09:31:39 +0000 2015,591897350521532416,125218969,pictures from Americans in Kathmandu .,1
Sat Apr 25 09:31:40 +0000 2015,591897351142428672,1462765466,Extremely sad news of NepalEarthquake !,2
Sat Apr 25 09:31:40 +0000 2015,591897353122086912,173591614,Indian Army Everest expedition team along with Sherpas are safe .,1
Sat Apr 25 09:31:41 +0000 2015,591897355475025920,98547437,| 10 people feared dead in Bihar after severe earthquake .,1
Sat Apr 25 09:31:42 +0000 2015,591897362328522755,36327407,"| More than 100 people feared dead in NepalEarthquake , buildings razed in Kathmandu .",1
Sat Apr 25 09:31:44 +0000 2015,591897370960363520,1677965485,6 NDRF teams leave for Nepal and 5 NDRF teams leave for North Bihar .,1
Sat Apr 25 09:31:54 +0000 2015,591897411263410177,399361375,| 10 people feared dead in Bihar after severe earthquake .,1
Sat Apr 25 09:31:54 +0000 2015,591897412563652608,1109278770,The sick twisted vicious Indian Journalist .,1
Sat Apr 25 09:31:56 +0000 2015,591897420486742017,1241796156,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:31:58 +0000 2015,591897426409103360,704682074,My condolences to all the people and families affected because of the earthquake .,2
Sat Apr 25 09:31:58 +0000 2015,591897430414602240,528039191,Emergency phone numbers for Nepal earthquake .,1
Sat Apr 25 09:31:59 +0000 2015,591897431039606785,1073650052,Dharara tower before & after  earthquake in Nepal NepalEarthquake .,1
Sat Apr 25 09:32:00 +0000 2015,591897435997229058,1966603742,"Found this online , worth sharing Kathmandu .",1
Sat Apr 25 09:32:00 +0000 2015,591897436454453248,113630287,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:32:00 +0000 2015,591897436601233408,3124804831,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:32:01 +0000 2015,591897439658905600,48967571,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:32:01 +0000 2015,591897442305462272,16051263,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:32:02 +0000 2015,591897445031813125,93269505,"History repeated from earlier severe damages , photo from .",1
Sat Apr 25 09:32:02 +0000 2015,591897445543448576,482761624,"| More than 100 people feared dead in NepalEarthquake , buildings razed in Kathmandu .",1
Sat Apr 25 09:32:04 +0000 2015,591897451579179008,19071682,MT based on @WFP's Automatic Disaster Analysis & Mapping system .,1
Sat Apr 25 09:32:04 +0000 2015,591897451931553792,218203596,Horrifying than a Scifi movie Pray for the victims .,2
Sat Apr 25 09:32:05 +0000 2015,591897458814394368,261213549,opens 24 hr Cntrl Room for queries regarding tragic NepalEarthquake .,2
Sat Apr 25 09:32:05 +0000 2015,591897458814394368,261213549,"Numbers , +91 11 2301 2113 +91 11 2301 4104 +91 11 2301 7905 .",2
Sat Apr 25 09:32:06 +0000 2015,591897462022877184,106338274,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:32:06 +0000 2015,591897463939694592,3029470504,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:32:07 +0000 2015,591897464959070208,1865994703,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:32:07 +0000 2015,591897466955403264,1642135962,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:32:07 +0000 2015,591897468196884482,377198941,My prayers n good wishes for the speedy recovery for the people effected by the devastated earthquake specially in Nepal .,2
Sat Apr 25 09:32:10 +0000 2015,591897477680214016,2483345168,"Indian embassy in Nepal , s emergency numbers 00977-9851107021 00977-9851135141 .",1
Sat Apr 25 09:32:12 +0000 2015,591897486106730498,517212934,"Helpful account for info on help , info , aid on NepalEarthquake .",1
Sat Apr 25 09:32:12 +0000 2015,591897487473922048,473009879,| 10 people feared dead in Bihar after severe earthquake .,1
Sat Apr 25 09:32:12 +0000 2015,591897488363233282,596051029,Nepal hit by a bad earhquake .,1
Sat Apr 25 09:32:12 +0000 2015,591897488363233282,596051029,"Terrible for Kathmandu , rural & mountain areas .",1
Sat Apr 25 09:32:13 +0000 2015,591897492125528064,1865994703,"Found this online , worth sharing Kathmandu .",1
Sat Apr 25 09:32:13 +0000 2015,591897492834234368,143179168,7.5 magnitude earthquake strikes in Nepal .,1
Sat Apr 25 09:32:14 +0000 2015,591897493820076033,2976777786,"Possibly hundreds dead , in massive quake , Nepalese diplomat | AFP NepalEarthquake Nepalquake .",1
Sat Apr 25 09:32:15 +0000 2015,591897497913696256,3147171164,"SpokespersonMoD , Indian Army Everest expedition team along with Sherpas are safe .",1
Sat Apr 25 09:32:15 +0000 2015,591897498748194816,551775399,Absolutely devastated at the terrible situation in Nepal .,2
Sat Apr 25 09:32:16 +0000 2015,591897504569917440,3135475105,"Found this online , worth sharing Kathmandu .",1
Sat Apr 25 09:32:16 +0000 2015,591897505903681537,2441854915,| 10 people feared dead in Bihar after severe earthquake .,1
Sat Apr 25 09:32:18 +0000 2015,591897511121399808,156147230,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:32:20 +0000 2015,591897521934307328,200025210,"Found this online , worth sharing Kathmandu .",1
Sat Apr 25 09:32:21 +0000 2015,591897526334259200,2467160474,Horrifying than a Scifi movie Pray for the victims .,2
Sat Apr 25 09:32:22 +0000 2015,591897528234168320,1941775578,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:32:22 +0000 2015,591897529387646976,69802296,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:32:32 +0000 2015,591897569040576513,2503243507,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:32:35 +0000 2015,591897585192816640,156147230,Hoping that search & rescue dog teams from around the world are sent as fast as possible !,2
Sat Apr 25 09:32:36 +0000 2015,591897588212740096,859938420,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:32:36 +0000 2015,591897589596987393,23217708,Thought and prayers for the people of nepal .,2
Sat Apr 25 09:32:39 +0000 2015,591897598643998720,181404784,"Found this online , worth sharing Kathmandu .",1
Sat Apr 25 09:32:41 +0000 2015,591897607418445824,848827465,6 NDRF teams leave for Nepal and 5 NDRF teams leave for North Bihar .,1
Sat Apr 25 09:32:41 +0000 2015,591897607980486656,481009476,Indian Army Everest expedition team along with Sherpas are safe .,1
Sat Apr 25 09:32:41 +0000 2015,591897608483803136,2503053039,"| More than 100 people feared dead in NepalEarthquake , buildings razed in Kathmandu .",1
Sat Apr 25 09:32:41 +0000 2015,591897608911622144,385997751,Indian Army Everest expedition team along with Sherpas are safe .,1
Sat Apr 25 09:32:41 +0000 2015,591897609549156352,449119489,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:32:42 +0000 2015,591897612380295168,59132109,"Pls stop forwarding panic msgs abt , expected dangerous quake at 3 pm .",1
Sat Apr 25 09:32:43 +0000 2015,591897616780111872,109199452,Please share below contacts no .,1
Sat Apr 25 09:32:44 +0000 2015,591897621255491585,1239221798,Tremors felt in parts of Northern & Eastern India .,1
Sat Apr 25 09:32:46 +0000 2015,591897629564407808,1037105436,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:32:47 +0000 2015,591897634194993152,1073650052,Let us pray for their safety .,2
Sat Apr 25 09:32:47 +0000 2015,591897635092443136,145907763,"| More than 100 people feared dead in NepalEarthquake , buildings razed in Kathmandu .",1
Sat Apr 25 09:32:48 +0000 2015,591897636552122369,1241796156,Horrifying than a Scifi movie Pray for the victims .,2
Sat Apr 25 09:32:48 +0000 2015,591897638808657920,103829531,Dharara tower before & after earthquake in Nepal .,1
Sat Apr 25 09:32:49 +0000 2015,591897642763952129,1819990033,"Dozens trapped inside collapsed Dharahara tower , local media .",1
Sat Apr 25 09:32:50 +0000 2015,591897645896970240,69095553,"bakvas bandh karo , fastest response in history to aid suffering , teams to leave for Nepal .",1
Sat Apr 25 09:32:50 +0000 2015,591897647209914368,17752369,6 NDRF teams leave for Nepal and 5 NDRF teams leave for North Bihar .,1
Sat Apr 25 09:32:52 +0000 2015,591897653295747072,66106193,"Found this online , worth sharing Kathmandu .",1
Sat Apr 25 09:32:52 +0000 2015,591897655917182976,596538326,"Magnitude- 7.9 earthquake hits Nepal , causing huge damage , injuries .",1
Sat Apr 25 09:32:52 +0000 2015,591897656219148289,113638465,"| More than 100 people feared dead in NepalEarthquake , buildings razed in Kathmandu .",1
Sat Apr 25 09:32:53 +0000 2015,591897660493156352,140879935,Still feeling regular aftershocks of NepalEarthquake in patna .,1
Sat Apr 25 09:32:54 +0000 2015,591897664045731840,18549375,"What to do If indoors , If outdoors , If in a moving vehicle , If trapped under debris ?",2
Sat Apr 25 09:32:55 +0000 2015,591897667485048832,74982697,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:32:58 +0000 2015,591897678302183424,449755685,6 NDRF teams leave for Nepal and 5 NDRF teams leave for North Bihar .,1
Sat Apr 25 09:32:58 +0000 2015,591897678809673728,335804523,"History repeated from earlier severe damages , photo from .",1
Sat Apr 25 09:32:58 +0000 2015,591897680659369985,540564343,"of Indian Embassy in Nepal's Kathmandu 00977-9851107021 , 00977-9851135141 .",1
Sat Apr 25 09:32:58 +0000 2015,591897681934589953,1300282147,6 NDRF teams leave for Nepal and 5 NDRF teams leave for North Bihar .,1
Sat Apr 25 09:32:59 +0000 2015,591897683985465344,298089228,Emergency phone numbers for Nepal earthquake .,1
Sat Apr 25 09:33:10 +0000 2015,591897730286366721,18924074,More emergency resourcing for NepalQuake NepalEarthquake .,1
Sat Apr 25 09:33:10 +0000 2015,591897730290556929,52583181,MT based on @WFP's Automatic Disaster Analysis & Mapping system .,1
Sat Apr 25 09:33:11 +0000 2015,591897735030120448,2935748226,"More than 150 reportedly killed in earthquake in Kathmandu , Nepal earthquake .",1
Sat Apr 25 09:33:11 +0000 2015,591897735852240896,143461683,MEA opens 24 hour Control Room for queries regarding tragic NepalEarthquake .,2
Sat Apr 25 09:33:11 +0000 2015,591897735852240896,143461683,"Numbers , +91 11 2301 2113 +91 11 2301 4104 +91 11 2301 7905 .",2
Sat Apr 25 09:33:11 +0000 2015,591897736519110656,276205525,We stand with Nepal at this tragic moment .,2
Sat Apr 25 09:33:11 +0000 2015,591897736519110656,276205525,Heart goes out to Nepalese people & tourists affected .,2
Sat Apr 25 09:33:12 +0000 2015,591897740822638592,310452516,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:33:14 +0000 2015,591897748057690112,1637641159,"Pls stop forwarding panic msgs abt , expected dangerous quake at 3 pm .",1
Sat Apr 25 09:33:16 +0000 2015,591897754911186945,2528129401,| 10 people feared dead in Bihar after severe earthquake .,1
Sat Apr 25 09:33:16 +0000 2015,591897757461385216,1573668788,Thoughts go out to those in nepal hope you are all well and safe dear friends .,2
Sat Apr 25 09:33:17 +0000 2015,591897758128164866,315106983,Indian Army Everest expedition team along with Sherpas are safe .,1
Sat Apr 25 09:33:18 +0000 2015,591897762536361985,540564343,"Helpline numbers of Indian Embassy in Nepal's Kathmandu 00977-9851107021 , 00977-9851135141 .",1
Sat Apr 25 09:33:20 +0000 2015,591897770983698432,2490686876,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:33:21 +0000 2015,591897777375825920,55186601,"Kathmandu Main civil hospital says 36 bodies counted so far after quake , scores being treated .",1
Sat Apr 25 09:33:22 +0000 2015,591897778592161795,166972917,Indian Army Everest expedition team along with Sherpas are safe .,1
Sat Apr 25 09:33:22 +0000 2015,591897779363950592,113956640,Horrifying than a Scifi movie Pray for the victims .,2
Sat Apr 25 09:33:22 +0000 2015,591897781603729408,169122125,May God give people of Nepal enough strength to pass through this bad phase .,2
Sat Apr 25 09:33:23 +0000 2015,591897784573296640,142605961,"| More than 100 people feared dead in NepalEarthquake , buildings razed in Kathmandu .",1
Sat Apr 25 09:33:26 +0000 2015,591897795381972992,15412446,"| More than 100 people feared dead in NepalEarthquake , buildings razed in Kathmandu .",1
Sat Apr 25 09:33:28 +0000 2015,591897807100907520,1359041762,Indian Army Everest expedition team along with Sherpas are safe .,1
Sat Apr 25 09:33:29 +0000 2015,591897812020793344,2175381937,| 10 people feared dead in Bihar after severe earthquake .,1
Sat Apr 25 09:33:29 +0000 2015,591897812020793344,2175381937,omg RIP TO ALL OF THEM .,1
Sat Apr 25 09:33:31 +0000 2015,591897819528572928,2409179142,2 Chinese citizens reportedly killed in Nepalearthquake .,1
Sat Apr 25 09:33:32 +0000 2015,591897820887580672,98432205,Many Nepalis working in Bangalore must be worried about their families .,2
Sat Apr 25 09:33:32 +0000 2015,591897820887580672,98432205,Ppl should give time to go visit their place .,2
Sat Apr 25 09:33:32 +0000 2015,591897822531747841,127493575,"Emergency helpline numbers , pls RT and share earthquake Kathmandu .",1
Sat Apr 25 09:33:32 +0000 2015,591897823853023233,18932416,Indian army and air force on standby to rush to Nepal if needed says MoD .,1
Sat Apr 25 09:33:32 +0000 2015,591897824255586305,202628384,First reports of life loss in NepalEarthquake .,1
